player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Bradley Beal,bealbr01,2022,2979,1439,1.854793743512628,-.129282228688283,1.725511514824345,-1.367380026344406,3.643271590867997,2.275891564523591,1.323141595112328,.6780126239311093,2.001154219043437,3.512137660362696,3.512137660362696,0,1.335167110450592,.2391426836247354,1.574309794075328,.6859885044975452
Malik Beasley,beaslma01,2022,3969,1849,.9946451443489841,-2.643761710695634,-1.64911656634665,-.3811430103991469,.9783714200618769,.5972284096627301,.7329399121701378,-2.033631556068831,-1.300691643898693,1.368975107783823,1.368975107783823,0,1.063059596693355,-2.540370527155881,-1.477310930462526,.1283343569688857
Jordan Bell,belljo01,2022,4,2,19.64040181104735,-34.36715834553407,-14.72675653448671,57.80496673776393,-26.79774464566558,31.00722209209835,28.86662401217897,-34.87223609794331,-6.005612085764341,-.003519178367373,-.003519178367373,0,27.67785071326734,-.973472327343229,26.70437838592411,5.930443307034069
DeAndre' Bembry,bembrde01,2022,2155,1026,-.91164939810787,.9536050116318046,.0419556135239345,.257936747878927,-.221365751818657,.03657099606027,-.7431426894446722,.7814971725514503,.0383544831067782,1.461405732045534,1.461405732045534,0,-.6254271492391729,1.124729257880483,.4993021086413103,-.2826363992080951
Davis Bertans,bertada01,2022,1517,732,-1.932930841916539,-2.105560123909053,-4.038490965825592,1.185195809885624,-.0190661860176614,1.166129623867963,-1.384495888239604,-1.784943390889481,-3.169439279129085,-.1546109994896088,-.1546109994896088,0,-.4708527166782247,-2.215090388302118,-2.685943104980343,.117742613414761
Patrick Beverley,beverpa01,2022,2952,1406,2.649146429506164,1.389771591578724,4.038918021084887,.0246512625739068,.7376425868797742,.7622938494536812,2.233993928109483,1.327711506509893,3.561705434619376,4.534036461273217,4.534036461273217,0,2.083154277313815,2.010237146428993,4.093391423742808,.1410345162636443
Saddiq Bey,beysa01,2022,5310,2564,.331972148856015,-2.295410345350367,-1.963438196494352,-1.440112092873982,-3.564408284621938,-5.00452037749592,.0690752717414712,-2.666739588235397,-2.597664316493925,.1990840800810449,.1990840800810449,0,-.5206594242969915,-2.362143343178387,-2.882802767475378,-.0974175080985495
Khem Birch,birchkh01,2022,1800,891,-1.425310780900957,-.4422063712309494,-1.867517152131906,2.537630178408566,-3.792505148597171,-1.254874970188605,-.7158075674919085,-1.182083472007941,-1.897891039499849,.3837175783537398,.3837175783537398,0,-1.430838576402092,-.1866763679074257,-1.617514944309518,-.9393098256836654
Goga Bitadze,bitadgo01,2022,1445,689,.0568654285331762,-3.070521474607869,-3.013656046074693,1.670757812312449,-2.315151840050751,-.6443940277383022,.4032691508715036,-3.031238750284771,-2.627969599413268,.0432518498251581,.0432518498251581,0,.1279897250262574,-3.336772628235419,-3.208782903209161,.8264386627411968
Bismack Biyombo,biyombi01,2022,869,423,-2.63470476458943,1.82171475452717,-.8129900100622606,-.5383557051186209,.092927472801868,-.4454282323167528,-2.4179044353764,1.473224526920835,-.9446799084555655,.3881156305778539,.3881156305778539,0,-2.604887759058269,1.799560477197722,-.8053272818605468,-.3844138250319646
Nemanja Bjelica,bjeline01,2022,2170,1044,-1.572944806664612,1.900555260047537,.3276104533829256,-1.021938779406037,.3077609823449262,-.7141777970611108,-1.570229897074955,1.570458958399415,.0002290613244602,1.470464753168963,1.470464753168963,0,-1.049970864184587,1.911514356377048,.8615434921924614,.37917591835771
Eric Bledsoe,bledser01,2022,2830,1361,-1.88153784184898,1.892489555558777,.0109517137097961,-2.28347095685452,1.81779752668392,-.4656734301706006,-2.044289991863563,1.973149996828745,-.0711399950348179,1.868321037107751,1.868321037107751,0,-1.60423388320305,1.976047334111747,.3718134509086968,.4388078427371723
Keljin Blevins,blevike01,2022,531,251,-5.522367146965742,-6.655313524872824,-12.17768067183857,-1.971344856945794,-10.22334603508579,-12.19469089203158,-5.054688831715492,-7.713253676832333,-12.76794250854783,-1.278772902780897,-1.278772902780897,0,-5.145776470467233,-8.352884277426446,-13.49866074789368,-.3214490731247865
Bogdan Bogdanovic,bogdabo01,2022,3452,1678,2.678925388726794,-1.078815561717092,1.600109827009701,1.566991806846802,-.0020268113256915,1.564964995521111,2.557337133318629,-.8898314413897754,1.667505691928853,3.767459513615596,3.767459513615596,0,2.960287225162549,-.4537890266648886,2.50649819849766,-.3814411487174673
Bojan Bogdanovic,bogdabo02,2022,4062,1979,.3727331051304262,-2.780856331351779,-2.408123226221353,1.692826391492236,-1.547527142240315,.1452992492519205,.5903168351955027,-2.726123396181576,-2.135806560986074,.6231107076400552,.6231107076400552,0,.8327445474868365,-3.297162798251815,-2.464418250764979,.4783082995951387
Bol Bol,bolbo01,2022,175,81,-4.770003942429997,-.8888474834415524,-5.65885142587155,-2.814326482460997,2.119001393227667,-.69532508923333,-4.670821607673943,-.3264176123861677,-4.997239220060111,-.0926555025859386,-.0926555025859386,0,-4.243518665469278,-3.783030329680293,-8.026548995149572,-.2306471544476378
Leandro Bolmaro,bolmale01,2022,493,223,-6.011132506405263,.1613388138023477,-5.849793692602915,-8.324863883145962,6.954462928640014,-1.370400954505948,-6.895577733538466,1.590484646856182,-5.305093086682284,-.2914211570191926,-.2914211570191926,0,-5.814265139627723,-.2716508395765647,-6.085915979204288,.2462812335081493
Isaac Bonga,bongais01,2022,151,69,-2.281957046994857,3.301883142489867,1.01992609549501,-13.78810038138912,3.315094688588894,-10.47300569280023,-4.882911718621132,3.480269202144748,-1.402642516476384,.0480088325577665,.0480088325577665,0,-3.293268717783803,3.87595065596823,.5826819381844266,1.215035776515677
Devin Booker,bookede01,2022,4715,2240,4.088852319649333,.4146777890111136,4.503530108660446,4.02189190885331,-1.502794997560908,2.519096911292402,4.228031944876088,-.0148204538545057,4.213211491021583,8.043004072320718,8.043004072320718,0,4.201675391484738,.6725370843773046,4.874212475862042,1.068761909471541
Brandon Boston Jr.,bostobr01,2022,1532,722,-1.82810915036531,-1.330362751674401,-3.158471902039711,-5.026253566504547,1.315555788194089,-3.710697778310458,-2.561843935867285,-.8874090945012633,-3.449253030368548,-.2582154413594814,-.2582154413594814,0,-2.707994872974594,-1.561944990474005,-4.269939863448598,.2465503543278538
